SMILES,Most Basic,Most Acidic,Mass Solubility pH 1,Mass Solubility pH 2,Mass Solubility pH 3,Mass Solubility pH 4,Mass Solubility pH 5,Mass Solubility pH 6,Mass Solubility pH 7,Mass Solubility pH 8,Mass Solubility pH 9,Mass Solubility pH 10,LogD pH 1,LogD pH 2,LogD pH 3,LogD pH 4,LogD pH 5,LogD pH 6,LogD pH 7,LogD pH 8,LogD pH 9,LogD pH 10,Water Solubility,Caco-2 permeable,Melting Point (°C),Boiling Point (°C),Bioavailability,Bi Basic,Bi Acidic
O=C1NOC2=C1CCNC2,8.69,13.66,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,226.0,29.0,8.8,6.9,-2.26,-2.26,-2.26,-2.24,-2.12,-1.59,-0.7,0.19,0.71,0.82,16.6,,,,1.0,1,1
O=C1N[S](=O)(=O)c2ccccc12,-12.79,1.6,1.8,5.1,31.0,110.0,150.0,150.0,150.0,150.0,150.0,150.0,0.81,0.38,-0.41,-0.95,-1.07,-1.09,-1.09,-1.09,-1.09,-1.09,6.51,,,,1.0,1,1
O=C1Nc2ccccc2N1CCCN3CCN(CC3)C(c4ccccc4)c5ccccc5,7.5,12.2,20.0,6.4,2.7,1.5,0.36,0.043,0.006,0.0023,0.0019,0.0019,0.31,0.79,1.18,1.42,2.05,2.97,3.83,4.25,4.33,4.33,0.0393,,,,1.0,1,1
O=C1Oc2ccccc2C=C1,,,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.0,0.9155,,,1.0,0,0
O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN3CCN(CC3)c4nsc5ccccc45,8.41,,110.0,110.0,110.0,110.0,60.0,5.1,0.19,0.021,0.01,0.009,-1.01,-1.01,-1.01,-0.98,-0.74,0.33,1.77,2.71,3.04,3.08,0.0317,,96,,1.0,1,0
O=C1[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C(=O)N1C[C@@H]4CCCC[C@H]4CN5CCN(CC5)c6nsc7ccccc67,8.41,,12.0,11.0,11.0,11.0,5.9,0.54,0.023,0.0026,0.0011,0.00094,0.45,0.45,0.46,0.49,0.75,1.78,3.16,4.11,4.48,4.54,0.00789,0.5257,,,1.0,1,0
O=C1c2ccccc2c3n[nH]c4cccc1c34,-1.03,11.75,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,3.07,3.08,3.08,3.08,3.08,3.08,3.08,3.08,3.08,3.07,0.186,-0.5697,,,1.0,1,1
O=C=O,,,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,186.0,,,,1.0,0,0
O=CCCCC=O,,,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,64.0,0.7255,,,1.0,0,0
O=CN1CCCCC1,-0.44,,23.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.19,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,282.0,0.7338,,,1.0,1,0
O=COCc1ccccc1,,,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,2.2,0.8752,,,1.0,0,0
O=[S]1(=O)CCN(CN1)CN2CC[S](=O)(=O)NC2,2.54,11.16,130.0,17.0,5.4,4.0,4.0,4.0,4.0,4.0,4.0,4.3,-2.25,-1.36,-0.85,-0.74,-0.72,-0.72,-0.72,-0.72,-0.72,-0.75,16.2,,,,1.0,1,1
OB(O)O,,8.91,984.0,984.0,984.0,984.0,984.0,985.0,996.0,1000.0,1000.0,1000.0,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.62,-0.66,-0.96,-1.74,,,,300,1.0,0,1
OC(=O)C(=O)Nc1cc(cc(NC(=O)C(O)=O)c1Cl)C#N,-2.13,2.07,0.47,14.0,979.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-1.01,-2.49,-4.33,-5.1,-5.13,-5.13,-5.13,-5.13,-5.13,-5.13,0.0361,,,,1.0,1,1
OC(=O)C(=O)c1ccccc1,,2.15,246.0,393.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.74,0.54,-0.14,-1.08,-2.03,-2.73,-2.95,-2.98,-2.98,-2.98,920.0,0.7437,66,163,1.0,0,1
OC(=O)C(CC(=O)N1CC2CCCCC2C1)Cc3ccccc3,0.03,4.37,0.063,0.057,0.06,0.085,0.35,2.9,26.0,150.0,290.0,315.0,2.69,2.73,2.71,2.55,1.95,1.02,0.06,-0.69,-0.97,-1.01,0.0708,-0.5956,,,1.0,1,1
OC(=O)C(CC1=CC(=O)Nc2ccccc12)NC(=O)c3ccc(Cl)cc3,-0.67,3.38,0.013,0.013,0.019,0.07,0.59,5.2,32.0,63.0,70.0,70.0,2.55,2.54,2.4,1.82,0.89,-0.07,-0.84,-1.14,-1.18,-1.19,0.0103,,,,1.0,1,1
OC(=O)C(Cl)Cl,,1.37,62.0,230.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.51,-0.05,-0.97,-1.93,-2.72,-3.03,-3.08,-3.08,-3.08,-3.08,72.3,0.6135,13.5,194,1.0,0,1
OC(=O)C(S)C(S)C(O)=O,,2.74,9.5,15.0,84.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1.02,0.83,0.08,-1.38,-3.11,-3.68,-3.7,-3.71,-3.76,-4.11,2.43,-0.7615,193,,1.0,0,1
OC(=O)C(c1ccccc1)c2ccccc2,,4.72,0.25,0.25,0.25,0.3,0.72,4.9,47.0,354.0,1000.0,1000.0,2.7,2.7,2.7,2.63,2.24,1.4,0.44,-0.45,-0.93,-1.03,0.102,0.9336,,,1.0,0,1
OC(=O)C1(CCN(CC1)CCC(C#N)(c2ccccc2)c3ccccc3)c4ccccc4,9.13,3.55,8.9,8.1,4.7,2.8,2.5,2.5,2.5,2.8,5.5,20.0,0.87,0.93,1.17,1.42,1.47,1.47,1.47,1.42,1.13,0.55,0.00208,0.507,,,1.0,1,1
OC(=O)C1=CC(=O)c2ccccc2N1,11.37,1.08,0.34,0.25,0.25,0.42,2.1,18.0,170.0,1000.0,1000.0,1000.0,-0.5,-0.48,-0.5,-0.69,-1.2,-1.5,-1.56,-1.56,-1.57,-1.62,0.954,,,,1.0,1,1
OC(=O)C1=CCCNC1,11.93,3.61,604.0,70.0,17.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,-2.27,-2.13,-1.83,-1.71,-1.69,-1.69,-1.69,-1.69,-1.69,-1.72,,-0.5696,307.5,,1.0,1,1
OC(=O)C1=CN(C2CC2)c3cc(N4CCNCC4)c(F)cc3C1=O,8.68,6.43,56.0,56.0,53.0,36.0,9.3,1.4,0.46,0.5,1.6,12.0,-1.49,-1.48,-1.47,-1.45,-1.28,-0.75,-0.33,-0.35,-0.84,-1.6,,,256,,1.0,1,1
OC(=O)C1CCn2c1ccc2C(=O)c3ccccc3,-6.9,4.29,0.084,0.084,0.089,0.13,0.51,4.3,41.0,230.0,431.0,472.0,2.68,2.68,2.66,2.5,1.89,0.96,0.0,-0.75,-1.03,-1.07,,-0.8957,163.5,,1.0,1,1
OC(=O)C1N=C(c2ccccc2)c3cc(Cl)ccc3NC1=O,3.43,0.8,0.35,0.23,0.27,0.82,6.3,57.0,300.0,529.0,576.0,579.0,1.5,1.65,1.57,1.09,0.22,-0.65,-1.11,-1.2,-1.21,-1.21,,0.5909,,,1.0,1,1
OC(=O)CBr,,2.73,75.0,88.0,210.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.5,0.44,0.06,-0.78,-1.75,-2.63,-3.12,-3.23,-3.24,-3.24,107.0,0.5987,50,208,1.0,0,1
OC(=O)CC(O)(CC(O)=O)C(O)=O,,2.93,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.22,-1.34,-1.92,-3.06,-4.94,-6.62,-6.91,-6.94,-6.95,-6.95,592.0,-0.8634,153,,1.0,0,1
OC(=O)CC1=NN(Cc2sc3ccc(cc3n2)C(F)(F)F)C(=O)c4ccccc14,-0.27,3.36,0.0039,0.004,0.0063,0.028,0.24,2.2,11.0,19.0,21.0,21.0,2.42,2.41,2.23,1.57,0.63,-0.32,-1.04,-1.27,-1.3,-1.31,0.00117,-0.5917,,,1.0,1,1
OC(=O)CCC(=O)c1ccc(cc1)c2ccccc2,,4.55,0.071,0.071,0.071,0.089,0.25,2.0,19.0,130.0,331.0,389.0,3.12,3.12,3.11,3.01,2.54,1.66,0.69,-0.15,-0.55,-0.62,0.0121,,186,,1.0,0,1
OC(=O)CCC(O)=O,,4.24,325.0,327.0,344.0,515.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-0.93,-0.94,-0.96,-1.13,-1.86,-3.29,-5.03,-5.66,-5.68,-5.68,83.2,-0.648,188,,1.0,0,1
OC(=O)CCCCC1CCSS1,,4.75,0.41,0.41,0.41,0.47,1.1,7.6,70.0,551.0,1000.0,1000.0,2.53,2.53,2.52,2.46,2.09,1.26,0.29,-0.6,-1.1,-1.21,,-0.5385,60.5,162.5,1.0,0,1
OC(=O)CCCCC1SCC2NC(=O)NC12,-0.58,4.74,0.076,0.073,0.073,0.086,0.21,1.4,13.0,100.0,315.0,398.0,0.84,0.86,0.85,0.79,0.41,-0.42,-1.39,-2.28,-2.77,-2.88,0.22,-0.7206,,,1.0,1,1
OC(=O)CCCCCCCC(O)=O,,4.47,8.5,8.5,8.8,12.0,62.0,999.0,999.0,999.0,999.0,999.0,1.2,1.19,1.18,1.06,0.34,-1.3,-3.07,-3.54,-3.55,-3.55,2.4,-0.6412,106.5,286.5,1.0,0,1
OC(=O)CCCCCCCCC=C,,4.78,0.33,0.33,0.33,0.39,0.88,5.9,55.0,429.0,1000.0,1000.0,3.85,3.85,3.85,3.79,3.43,2.61,1.64,0.75,0.23,0.12,,,,,1.0,0,1
OC(=O)CCCCCCCCCCCBr,,4.78,0.045,0.045,0.045,0.053,0.12,0.78,7.3,59.0,190.0,240.0,4.86,4.86,4.85,4.79,4.43,3.61,2.64,1.75,1.23,1.12,0.00138,0.5795,,,1.0,0,1
OC(=O)CCCc1c[nH]c2ccccc12,-1.73,4.83,0.85,0.85,0.85,0.96,2.0,12.0,120.0,939.0,1000.0,1000.0,2.21,2.21,2.2,2.15,1.83,1.04,0.08,-0.83,-1.39,-1.52,0.25,-0.5427,124.5,,1.0,1,1
OC(=O)CCCc1ccc(cc1)N(CCCl)CCCl,4.62,4.82,17.0,11.0,2.2,0.33,0.21,0.94,8.5,67.0,240.0,316.0,0.14,0.35,1.02,1.82,2.04,1.38,0.44,-0.46,-1.0,-1.13,12.4,0.5734,65,,1.0,1,1
OC(=O)CCc1cc(I)c(Oc2ccc(O)cc2)c(I)c1,,4.54,0.02,0.02,0.02,0.026,0.077,0.56,5.6,38.0,110.0,250.0,3.82,3.82,3.81,3.71,3.24,2.36,1.39,0.54,0.09,-0.27,0.00692,,,,0.0,0,1
OC(=O)CCc1oc(c2ccccc2)c(n1)c3ccccc3,0.8,4.28,0.1,0.067,0.067,0.1,0.44,3.8,32.0,180.0,326.0,355.0,2.96,3.13,3.12,2.95,2.32,1.39,0.43,-0.3,-0.56,-0.59,,-0.5255,158.5,,1.0,1,1
OC(=O)CCn1c2CC[C@H](Cc2c3ccccc13)N[S](=O)(=O)c4ccc(F)cc4,-6.57,4.6,0.0062,0.0062,0.0067,0.0079,0.022,0.17,1.5,11.0,29.0,36.0,3.02,3.01,3.01,2.92,2.46,1.59,0.63,-0.23,-0.65,-0.74,0.0227,,,,1.0,1,1
OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O,11.24,1.78,50.0,16.0,96.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-3.85,-3.53,-4.2,-5.23,-5.73,-6.08,-6.29,-6.33,-6.35,-6.44,9.26,-0.5739,237,,1.0,1,1
OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CCN(CC(O)=O)CC(O)=O,11.24,1.48,87.0,7.5,33.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-4.95,-4.13,-4.78,-6.24,-6.91,-7.27,-7.35,-7.36,-7.37,-7.44,,,219.5,,0.0,1,1
OC(=O)CN1C(=O)[C@H](CCc2ccccc12)N[C@@H](CCc3ccccc3)C(O)=O,8.35,2.17,0.0059,0.0015,0.0015,0.0059,0.052,0.52,8.3,300.0,999.0,999.0,2.22,2.62,2.61,2.11,1.63,1.49,1.28,0.73,0.34,0.26,0.0285,,,,1.0,1,1
OC(=O)CN1C(=O)c2cccc3cccc(C1=O)c23,-2.68,3.61,0.36,0.36,0.43,1.2,8.9,82.0,592.0,1000.0,1000.0,1000.0,1.23,1.22,1.14,0.7,-0.17,-1.14,-2.0,-2.43,-2.51,-2.51,0.0614,-0.5098,,,1.0,1,1
OC(=O)CNC[P](O)(O)=O,10.3,1.22,120.0,95.0,468.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-2.35,-2.3,-2.83,-3.17,-3.26,-3.52,-4.0,-4.21,-4.35,-4.8,10.7,-0.6816,189.5,,1.0,1,1
OC(=O)COC(=O)Cc1ccccc1Nc2c(Cl)cccc2Cl,-2.85,2.6,0.0053,0.0064,0.018,0.13,1.2,8.9,24.0,28.0,29.0,29.0,3.8,3.71,3.26,2.39,1.42,0.56,0.14,0.07,0.06,0.06,,,151,,1.0,1,1
OC(=O)COCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,6.71,3.46,999.0,120.0,9.3,3.5,2.9,3.3,7.4,47.0,447.0,999.0,-2.24,-1.7,-1.19,-0.89,-0.84,-0.89,-1.21,-1.8,-2.08,-2.13,0.101,-0.5879,112.5,542.1,1.0,1,1
OC(=O)COCCN1CCN(CC1)[C@H](c2ccccc2)c3ccc(Cl)cc3,6.71,3.46,999.0,120.0,9.3,3.5,2.9,3.3,7.4,47.0,447.0,999.0,-2.24,-1.7,-1.19,-0.89,-0.84,-0.89,-1.21,-1.8,-2.08,-2.13,0.0658,,206.5,542.1,1.0,1,1
OC(=O)CO[P](O)(O)=O,,1.42,785.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-3.19,-3.78,-5.0,-6.72,-7.73,-7.94,-8.39,-8.73,-8.79,-8.8,18.4,-0.761,,,1.0,0,1
OC(=O)COc1ccc(c(Cl)c1Cl)C(=O)c2sccc2,,2.79,0.012,0.014,0.03,0.2,1.9,15.0,50.0,63.0,66.0,66.0,3.03,2.98,2.62,1.81,0.84,-0.06,-0.58,-0.7,-0.71,-0.71,0.00254,-0.5564,149,,1.0,0,1
OC(=O)CS,,3.73,63.0,65.0,90.0,338.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.14,0.12,-0.02,-0.6,-1.52,-2.48,-3.26,-3.56,-3.63,-3.8,22.6,,,,1.0,0,1
OC(=O)CSC(SCC(O)=O)SCC(O)=O,,3.01,12.0,13.0,27.0,825.0,999.0,999.0,999.0,999.0,999.0,999.0,2.64,2.6,2.28,0.79,-1.83,-3.06,-3.1,-3.11,-3.11,-3.11,1.44,,,,1.0,0,1
OC(=O)CSCC(=O)NC1CCSC1=O,-1.2,3.64,0.9,0.9,1.1,3.0,23.0,210.0,1000.0,1000.0,1000.0,1000.0,0.48,0.47,0.39,-0.06,-0.93,-1.89,-2.75,-3.18,-3.26,-3.27,4.85,-0.7045,,,1.0,1,1
OC(=O)Cc1cc(O)ccc1O,,4.09,30.0,32.0,35.0,69.0,414.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.66,0.66,0.61,0.31,-0.46,-1.43,-2.35,-2.93,-3.08,-3.21,8.1,-0.6399,,,1.0,0,1
OC(=O)Cc1ccc(OCC=C)c(Cl)c1,,4.26,0.48,0.48,0.5,0.73,2.9,25.0,233.0,1000.0,1000.0,1000.0,2.39,2.39,2.37,2.21,1.58,0.65,-0.3,-1.05,-1.31,-1.35,0.288,,,,1.0,0,1
OC(=O)Cc1ccc(cc1)c2ccccc2,,4.29,0.17,0.17,0.18,0.25,1.0,8.7,81.0,456.0,862.0,947.0,3.26,3.26,3.24,3.08,2.47,1.55,0.59,-0.17,-0.45,-0.49,0.0372,0.867,,,1.0,0,1
OC(=O)Cc1cccc2ccccc12,,4.3,0.26,0.26,0.28,0.39,1.6,13.0,120.0,698.0,1000.0,1000.0,2.53,2.53,2.51,2.35,1.75,0.82,-0.14,-0.9,-1.17,-1.22,0.42,0.8528,135,,1.0,0,1
OC(=O)Cc1ccccc1,,4.3,6.8,6.9,7.2,10.0,41.0,350.0,999.0,999.0,999.0,999.0,1.34,1.34,1.32,1.17,0.56,-0.36,-1.32,-2.08,-2.36,-2.4,3.61,,,,1.0,0,1
OC(=O)Cc1ccccc1Nc2c(Cl)cccc2Cl,-2.26,4.18,0.0038,0.0038,0.0041,0.0065,0.03,0.26,2.3,12.0,20.0,22.0,4.55,4.55,4.52,4.33,3.66,2.72,1.77,1.06,0.83,0.8,0.00237,0.8867,284,,1.0,1,1
OC(=O)Cc1sc(nc1c2ccc(Cl)cc2)c3ccccc3,1.23,3.89,0.0036,0.0016,0.0015,0.0028,0.017,0.15,1.3,4.9,6.9,7.3,4.59,4.96,4.99,4.7,3.93,2.97,2.05,1.46,1.32,1.3,0.00136,,,,1.0,1,1
OC(=O)[C@@H]1CCC[C@@H]2SCC[C@H](NC(=O)[C@@H](S)Cc3ccccc3)C(=O)N12,-1.26,3.44,0.01,0.011,0.015,0.057,0.49,4.5,27.0,78.0,290.0,911.0,4.81,4.79,4.64,4.05,3.12,2.16,1.37,0.93,0.35,-0.15,0.0769,-0.7793,,,1.0,1,1
OC(=O)c1c(C(O)=O)c(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,,1.15,3.4,29.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.54,-0.38,-2.28,-4.11,-4.82,-5.56,-6.4,-7.09,-7.32,-7.36,0.204,0.6567,,,0.0,0,1
OC(=O)c1c(I)cc(I)c(NC(=O)CCCCC(=O)Nc2c(I)cc(I)c(C(O)=O)c2I)c1I,-2.32,0.91,0.0004,0.0085,0.48,1.8,1.9,1.9,1.9,1.9,1.9,1.9,4.65,3.32,1.57,0.97,0.95,0.95,0.95,0.95,0.95,0.95,0.46,-0.6235,307,,0.0,1,1
OC(=O)c1c(I)cc(I)c(NC(=O)CCOCCOCCOCCOCCC(=O)Nc2c(I)cc(I)c(C(O)=O)c2I)c1I,-2.36,0.9,0.0098,0.22,12.0,45.0,48.0,48.0,48.0,48.0,48.0,49.0,3.28,1.94,0.2,-0.38,-0.4,-0.4,-0.4,-0.4,-0.4,-0.41,0.00284,,,,0.0,1,1
OC(=O)c1c(I)cc(I)c(NC(=O)COCCOCCOCC(=O)Nc2c(I)cc(I)c(C(O)=O)c2I)c1I,-2.44,0.88,0.006,0.13,7.4,27.0,28.0,28.0,28.0,28.0,28.0,30.0,3.84,2.49,0.75,0.19,0.17,0.17,0.17,0.17,0.17,0.14,0.0047,,,,0.0,1,1
OC(=O)c1c(O)c(nc2ccccc12)c3ccccc3,4.24,0.55,0.02,0.019,0.02,0.037,0.2,1.7,9.3,20.0,53.0,140.0,3.05,3.06,3.03,2.79,2.25,1.95,1.89,1.8,1.42,1.02,0.0849,,,,1.0,1,1
OC(=O)c1cc(I)cc(I)c1O,,2.07,0.47,1.9,16.0,120.0,340.0,409.0,421.0,425.0,444.0,647.0,4.55,3.93,3.01,2.14,1.69,1.6,1.59,1.58,1.56,1.4,0.155,0.8475,,,1.0,0,1
OC(=O)c1cc(Oc2ccc(cc2Cl)C(F)(F)F)ccc1[N+]([O-])=O,,1.93,0.0017,0.0032,0.019,0.16,0.94,1.9,2.1,2.1,2.1,2.1,3.73,3.44,2.67,1.74,0.97,0.67,0.63,0.63,0.62,0.62,0.000852,-0.5183,,,1.0,0,1
OC(=O)c1cc(ccc1O)c2ccc(F)cc2F,,2.94,0.028,0.048,0.25,2.1,14.0,30.0,35.0,35.0,35.0,35.0,3.62,3.37,2.65,1.72,0.91,0.57,0.51,0.5,0.5,0.49,0.0145,0.8866,210.5,,1.0,0,1
OC(=O)c1cc(nc2ccccc12)c3ccccc3,5.01,0.96,0.25,0.17,0.17,0.19,0.42,2.5,13.0,22.0,23.0,24.0,2.12,2.24,2.24,2.19,1.87,1.31,1.06,1.03,1.02,1.02,0.0355,,,,1.0,1,1
OC(=O)c1ccc(Cl)cc1,,3.97,0.96,0.97,1.1,2.0,11.0,96.0,581.0,1000.0,1000.0,1000.0,2.48,2.47,2.43,2.16,1.41,0.48,-0.31,-0.62,-0.67,-0.67,0.072,0.8776,243,,1.0,0,1
OC(=O)c1ccc(NC(=O)C(Cc2ccc(O)cc2)NC(=O)c3ccccc3)cc1,-2.12,4.27,0.02,0.02,0.021,0.032,0.14,1.2,8.5,23.0,31.0,61.0,2.94,2.94,2.92,2.74,2.11,1.18,0.32,-0.12,-0.25,-0.52,0.00412,-0.7954,241,,1.0,1,1
OC(=O)c1ccc(O)c(O)c1,,4.45,22.0,23.0,23.0,37.0,162.0,1000.0,1000.0,1000.0,1000.0,1000.0,1.01,1.01,0.98,0.8,0.15,-0.78,-1.63,-2.1,-2.42,-2.91,12.4,0.5553,,,1.0,0,1
OC(=O)c1ccc(O)cc1O,,3.32,12.0,17.0,65.0,519.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1.75,1.61,1.04,0.13,-0.76,-1.26,-1.38,-1.43,-1.67,-2.15,5.78,0.7694,,,1.0,0,1
OC(=O)c1ccc2ccccc2n1,5.34,1.2,1.7,1.1,1.1,1.2,2.1,11.0,92.0,499.0,900.0,980.0,1.05,1.23,1.25,1.22,0.97,0.27,-0.5,-0.82,-0.88,-0.88,14.0,0.7708,156,,1.0,1,1
OC(=O)c1ccccc1,,4.2,5.4,5.4,5.7,8.8,39.0,329.0,1000.0,1000.0,1000.0,1000.0,1.56,1.56,1.53,1.35,0.7,-0.23,-1.08,-1.5,-1.58,-1.59,7.08,0.9187,122.4,249.2,1.0,0,1
OC(=O)c1ccccc1C(=O)Nc2ccc(cc2)[S](=O)(=O)Nc3sccn3,1.77,3.4,0.11,0.027,0.025,0.097,0.81,6.5,30.0,110.0,200.0,220.0,-0.06,0.57,0.59,0.01,-0.91,-1.81,-2.48,-3.06,-3.31,-3.35,0.0171,,,,1.0,1,1
OC(=O)c1ccccc1Nc2cccc(c2)C(F)(F)F,-2.51,3.67,0.0059,0.0059,0.007,0.018,0.13,1.1,5.1,7.6,8.2,8.2,5.22,5.21,5.14,4.72,3.87,2.95,2.29,2.1,2.07,2.07,0.00909,0.7199,133.5,,1.0,1,1
OC(=O)c1ccccc1O,,3.01,6.5,10.0,47.0,394.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1.98,1.79,1.13,0.2,-0.65,-1.06,-1.13,-1.14,-1.14,-1.14,2.24,0.8867,158,211,1.0,0,1
OC(=O)c1ccccc1OC(=O)c2ccccc2O,,2.93,0.034,0.039,0.077,0.46,4.1,23.0,49.0,96.0,287.0,447.0,2.75,2.7,2.4,1.62,0.68,-0.08,-0.4,-0.69,-1.17,-1.36,0.246,0.5186,147,,1.0,0,1
OC(=O)c1cccnc1,4.8,2.2,416.0,69.0,33.0,34.0,76.0,505.0,1000.0,1000.0,1000.0,1000.0,-1.95,-1.37,-1.08,-1.1,-1.44,-2.19,-2.76,-2.91,-2.93,-2.93,83.1,0.8701,237.5,292.4,1.0,1,1
OC(=O)c1cccnc1Nc2cccc(c2)C(F)(F)F,4.71,1.7,0.19,0.048,0.034,0.04,0.096,0.65,5.6,31.0,54.0,56.0,2.35,2.78,2.91,2.86,2.49,1.79,1.39,1.32,1.31,1.31,0.019,0.5318,203,,1.0,1,1
OC(=O)c1nn(Cc2ccc(Cl)cc2Cl)c3ccccc13,-1.24,3.0,0.002,0.0021,0.003,0.012,0.1,0.77,2.2,2.7,2.8,2.8,4.62,4.61,4.45,3.83,2.91,2.04,1.59,1.49,1.48,1.48,0.00904,0.5242,207,,1.0,1,1
OC(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)CSc3nnnn3C[S](O)(=O)=O)c4ccccc4,0.4,-1.23,5.1,40.0,624.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,-3.87,-4.77,-5.94,-6.79,-7.01,-7.04,-7.04,-7.04,-7.04,-7.04,0.895,-0.6466,,,0.0,1,1
OC(C(O)=O)c1ccccc1,,3.41,43.0,47.0,88.0,513.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.54,0.5,0.22,-0.54,-1.5,-2.42,-3.02,-3.18,-3.2,-3.2,16.8,,,,1.0,0,1
OC(C(O)C1CO1)C2CO2,,13.53,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,1000.0,,,,1.0,0,1
OC(C1CCCCN1)c2cc(nc3c2cccc3C(F)(F)F)C(F)(F)F,9.24,12.81,280.0,280.0,280.0,280.0,260.0,140.0,26.0,3.1,0.53,0.25,-0.9,-0.9,-0.9,-0.9,-0.86,-0.61,0.13,1.06,1.84,2.14,5.0,-0.5753,,,1.0,1,1
OC(CC(O)/C=C/c1c(nc2ccccc2c1c3ccc(F)cc3)C4CC4)CC(O)=O,4.68,4.24,1.4,0.89,0.2,0.042,0.055,0.34,2.9,15.0,25.0,27.0,-0.55,-0.35,0.29,0.95,0.86,0.06,-0.87,-1.57,-1.8,-1.83,,0.5135,,,1.0,1,1
OC(CC(c1sc(Cl)cc1)C2=C(O)Oc3ccccc3C2=O)c4ccc(Cl)cc4,,4.5,6.3e-05,6.3e-05,6.3e-05,8.1e-05,0.00026,0.002,0.018,0.098,0.18,0.2,5.55,5.55,5.53,5.43,4.93,4.04,3.09,2.35,2.09,2.05,0.000581,,,,1.0,0,1
OC(CCCN1CCCCC1)(c2ccccc2)c3ccccc3,9.74,13.54,319.0,319.0,319.0,319.0,313.0,260.0,96.0,13.0,1.6,0.4,0.03,0.03,0.03,0.03,0.04,0.12,0.55,1.41,2.33,2.94,0.00587,0.6951,213,,1.0,1,1
OC(CCN1CCCC1)(C2CCCCC2)c3ccccc3,10.49,14.21,260.0,260.0,260.0,260.0,260.0,250.0,180.0,49.0,6.0,0.8,0.76,0.76,0.76,0.76,0.77,0.78,0.92,1.49,2.4,3.27,,0.6388,86,,1.0,1,1
OC(CCN1CCCCC1)(C2CC3CC2C=C3)c4ccccc4,9.26,14.05,44.0,44.0,44.0,44.0,40.0,25.0,5.3,0.65,0.097,0.04,1.17,1.17,1.17,1.17,1.19,1.39,2.06,2.99,3.82,4.19,0.0251,0.6422,114,,1.0,1,1
OC(CCN1CCCCC1)(C2CCCC2)c3ccccc3,9.33,14.4,260.0,260.0,260.0,260.0,250.0,170.0,40.0,4.6,0.66,0.26,0.76,0.76,0.76,0.77,0.79,0.96,1.59,2.52,3.36,3.78,0.00909,0.6502,112.5,,1.0,1,1
OC(CCN1CCCCC1)(C2CCCCC2)c3ccccc3,9.31,14.31,170.0,170.0,170.0,170.0,160.0,110.0,24.0,2.9,0.42,0.16,1.29,1.29,1.29,1.29,1.32,1.5,2.14,3.06,3.9,4.31,0.00314,0.6707,258.5,,1.0,1,1
